VEA: Vanguard FTSE Developed Markets ETF
Inception Date: 2007-07-26
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	71693200
Shares Outstanding: 1604590000
Expense Ratio: 0.07%
Tracks This Index: MSCI EAFE Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VEA


Holding,Symbol,Weighting
Coca-Cola Bottlers Japan Holdings Inc,2579,0.0375%
Hugo Boss AG,BOSS,0.0375%
GEA Group AG,G1A,0.0374%
Medibank Private Ltd,MPL,0.0373%
Screen Holdings Co Ltd,7735,0.0373%
Tokyu Corp,9005,0.0372%
Santen Pharmaceutical Co Ltd,4536,0.0372%
Gecina SA,GFC,0.0372%
Aurizon Holdings Ltd,AZJ,0.0372%
BNK Financial Group Inc,138930,0.0371%
Asahi Glass Co Ltd,5201,0.037%
Royal Mail PLC,RMG,0.037%
Skanska AB,SKA.B,0.037%
Micro Focus International PLC,MCRO,0.0369%
Otsuka Corp,4768,0.0368%
Trelleborg AB,TREL.B,0.0368%
Kuraray Co Ltd,3405,0.0367%
NGK Spark Plug Co Ltd,5334,0.0365%
NEC Corp,6701,0.0365%
IMCD NV,IMCD,0.0364%
Orpea SA,ORP,0.0364%
Rubis SCA,RUI,0.0364%
Deutsche Lufthansa AG,LHA,0.0363%
Sparebank 1 SMN,MING,0.0363%
SBI Holdings Inc,8473,0.0363%
CCL Industries Inc,CCL.B,0.0362%
Iss A/S,ISS,0.0362%
Mirvac Group,MGR,0.0362%
Sino Land Co Ltd,83,0.0362%
Kintetsu Group Holdings Co Ltd,9041,0.0362%
Bendigo and Adelaide Bank Ltd,BEN,0.0361%
DS Smith PLC,SMDS,0.0361%
NSK Ltd,6471,0.036%
Toda Corp,1860,0.036%
Faurecia SA,EO,0.036%
Aozora Bank Ltd,8304,0.0359%
Seek Ltd,SEK,0.0359%
Svenska Cellulosa SCA AB,SCA.B,0.0359%
Keisei Electric Railway Co Ltd,9009,0.0359%
Nippon Paint Holdings Co Ltd,4612,0.0358%
Samsonite International SA,1910,0.0358%
United Utilities Group PLC,UU.,0.0357%
Aalberts Industries NV,AALB,0.0357%
GPT Group,GPT,0.0356%
Caltex Australia Ltd,CTX,0.0355%
Tabcorp Holdings Ltd,TAH,0.0354%
WM Morrison Supermarkets PLC,MRW,0.0354%
Tohoku Electric Power Co Inc,9506,0.0353%
Spark New Zealand Ltd,SPK,0.0353%
Wynn Macau Ltd,1128,0.0352%
Gas Natural SDG SA,GAS,0.0352%
Berkeley Group Holdings PLC,BKG,0.0352%
Industrivarden AB,INDU.A,0.0351%
Rexel SA,RXL,0.0351%
Toyo Suisan Kaisha Ltd,2875,0.0351%
Getlink,GET,0.035%
Evonik Industries AG,EVK,0.035%
Hyundai Engineering & Construction Co Ltd,000720,0.0349%
Sojitz Corp,2768,0.0349%
Hamamatsu Photonics KK,6965,0.0349%
Minth Group Ltd,425,0.0348%
Ricoh Co Ltd,7752,0.0347%
Shimizu Corp,1803,0.0346%
freenet AG,FNTN,0.0345%
Direct Line Insurance Group PLC,DLG,0.0345%
Orkla ASA,ORK,0.0344%
Meyer Burger Technology AG,MBTN,0.0344%
Ipsen SA,IPN,0.0344%
MTR Corp Ltd,66,0.0343%
Sekisui Chemical Co Ltd,4204,0.0343%
NTT Data Corp,9613,0.0341%
Mitsui Chemicals Inc,4183,0.0341%
Ebara Corp,6361,0.034%
Card Factory PLC,CARD,0.0339%
Israel Discount Bank Ltd,DSCT,0.0339%
Straumann Holding AG,STMN,0.0338%
NCSOFT Corp,036570,0.0338%
Osram Licht AG,OSR,0.0338%
J Sainsbury PLC,SBRY,0.0337%
Weir Group PLC,WEIR,0.0336%
RioCan Real Estate Investment Trust,REI.UN,0.0336%
Georg Fischer AG,FI-N,0.0336%
Sumitomo Heavy Industries Ltd,6302,0.0336%
Electricite de France SA,EDF,0.0335%
Nokian Tyres plc,NRE1V,0.0335%
Ramsay Health Care Ltd,RHC,0.0334%
Idemitsu Kosan Co Ltd,5019,0.0333%
Swiss Prime Site AG,SPSN,0.0333%
NGK Insulators Ltd,5333,0.0331%
Sydney Airport Holdings Pty Ltd,SYD,0.0331%
Horiba Ltd,6856,0.0331%
Banco Bpm SpA,BAMI,0.0331%
Innogy SE,IGY,0.0331%
Wharf Real Estate Investment Company Ltd,1997,0.033%
Rakuten Inc,4755,0.033%
Advantest Corp,6857,0.033%
Hysan Development Co Ltd,14,0.033%
Kuehne und Nagel International AG,KNIN,0.0329%
Boral Ltd,BLD,0.0329%
JGC Corp,1963,0.0329%
a2 Milk Company Ltd,ATM,0.0329%
Nissin Foods Holdings Co Ltd,2897,0.0329%
Seiko Epson Corp,6724,0.0328%
Coway Co Ltd,021240,0.0328%
Valeant Pharmaceuticals International Inc,VRX,0.0327%
Hyundai Steel Co,004020,0.0327%
Aica Kogyo Co Ltd,4206,0.0327%
Coca Cola HBC AG,CCH,0.0327%
Uniper SE,UN01,0.0327%
Korea Electric Power Corp,KEP,0.0326%
Endesa SA,ELE,0.0326%
Hargreaves Lansdown PLC,HL.,0.0326%
Kyushu Electric Power Co Inc,9508,0.0326%
Computershare Ltd,CPU,0.0326%
Severn Trent PLC,SVT,0.0325%
FinecoBank Banca Fineco SpA,FBK,0.0325%
Sumco Corp,3436,0.0323%
TGS NOPEC Geophysical Company ASA,TGS,0.0323%
voestalpine AG,VOE,0.0323%
Toromont Industries Ltd,TIH,0.0322%
Tsumura & Co,4540,0.0322%
Stanley Electric Co Ltd,6923,0.0322%
Logitech International SA,LOGN,0.0322%
Kion Group AG,KGX,0.0321%
Banque Cantonale Vaudoise,BCVN,0.0321%
Halma PLC,HLMA,0.0321%
Hang Lung Properties Ltd,101,0.032%
Fuchs Petrolub SE,FPE3,0.032%
Nibe Industrier AB,NIBE.B,0.0319%
Helvetia Holding AG,HELN,0.0319%
Securitas AB,SECU.B,0.0319%
Haseko Corp,1808,0.0319%
Fuji Electric Co Ltd,6504,0.0319%
Marks and Spencer Group PLC,MKS,0.0318%
Industrial Bank of Korea,024110,0.0318%
Taisho Pharmaceutical Holdings Co Ltd,4581,0.0318%
Bankia SA,BKIA,0.0317%
Aeon Financial Service Co Ltd,8570,0.0317%
Tosoh Corp,4042,0.0317%
Ushio Inc,6925,0.0316%
Yakult Honsha Co Ltd,2267,0.0316%
Nippon Shinyaku Co Ltd,4516,0.0316%
Dufry AG,DUFN,0.0316%
Vermilion Energy Inc,VET,0.0315%
Challenger Ltd,CGF,0.0315%
Lotte Chemical Corp,011170,0.0315%
Nifco Inc,7988,0.0315%
Bombardier Inc,BBD.B,0.0314%
Vicinity Centres Re Ltd,VCX,0.0314%
Just Eat PLC,JE.,0.0314%
SEB SA,SK,0.0314%
Mitsubishi Gas Chemical Co Inc,4182,0.0313%
BlackBerry Ltd,BB,0.0313%
LG Display Co Ltd,034220,0.0313%
GN Store Nord A/S,GN,0.0312%
Oji Holdings Corp,3861,0.0311%
CAE Inc,CAE,0.0311%
WSP Global Inc,WSP,0.031%
Natixis SA,KN,0.031%
SES SA,SESG,0.0309%
Alps Electric Co Ltd,6770,0.0309%
Fortescue Metals Group Ltd,FMG,0.0309%
Koito Manufacturing Co Ltd,7276,0.0307%
PCCW Ltd,8,0.0307%
TKH Group NV,TWEKA,0.0307%
Singapore Exchange Ltd,S68,0.0306%
Delivery Hero AG,DHER,0.0306%
Aeroports de Paris SA,ADP,0.0305%
Capitaland Ltd,C31,0.0305%
E-Mart Inc,139480,0.0304%
Alumina Ltd,AWC,0.0303%
Tele2 AB,TEL2.B,0.0303%
Tourmaline Oil Corp,TOU,0.0303%
THK Co Ltd,6481,0.0303%
Nippon Shokubai Co Ltd,4114,0.0303%
DIC Corp,4631,0.0302%
Euronext NV,ENX,0.0302%
Zalando SE,ZAL,0.0302%
Melrose Industries PLC,MRO,0.0301%
Elis SA,ELIS,0.0301%
Banca Popolare di Sondrio ScpA,BPSO,0.0301%
Nabtesco Corp,6268,0.03%
J.Front Retailing Co Ltd,3086,0.0299%
Sartorius AG,SRT3,0.0299%
Showa Corp,7274,0.0299%
Kakao Corp,035720,0.0299%
Nippon Yusen KK,9101,0.0299%
AIN Holdings Inc,9627,0.0298%
Hammerson PLC,HMSO,0.0298%
Singapore Press Holdings Ltd,T39,0.0298%
Credit Saison Co Ltd,8253,0.0297%
Toho Co Ltd,9602,0.0297%
Kansai Paint Co Ltd,4613,0.0297%
Proximus NV,PROX,0.0297%
Alfresa Holdings Corp,2784,0.0296%
Finning International Inc,FTT,0.0296%
Mitsubishi Motors Corp,7211,0.0295%
Lundin Petroleum AB,LUPE,0.0295%
Electrolux AB,ELUX.B,0.0295%
West Fraser Timber Co Ltd,WFT,0.0294%
Nikon Corp,7731,0.0294%
Bank of Queensland Ltd,BOQ,0.0294%
Telus Corp,T,0.0294%
ABC-Mart Inc,2670,0.0293%
IHI Corp,7013,0.0293%
PrairieSky Royalty Ltd,PSK,0.0292%
Lawson Inc,2651,0.0292%
Spirax-Sarco Engineering PLC,SPX,0.0292%
Mebuki Financial Group Inc,7167,0.029%
Altice NV,ATC,0.0289%
Kurita Water Industries Ltd,6370,0.0289%
Ackermans & Van Haaren NV,ACKB,0.0289%
Izumi Co Ltd,8273,0.0288%
Samsung Securities Co Ltd,016360,0.0288%
Brother Industries Ltd,6448,0.0288%
Medipal Holdings Corp,7459,0.0287%
Seven Generations Energy Ltd,VII,0.0287%
Aedifica SA,AED,0.0286%
Altran Technologies SA,ALT,0.0286%
Hiscox Ltd,HSX,0.0286%
Rightmove PLC,RMV,0.0286%
Yuhan Corp,000100,0.0286%
Kyowa Hakko Kirin Co Ltd,4151,0.0286%
Keihan Holdings Co Ltd,9045,0.0286%
Sage Group PLC,SGE,0.0286%
Auckland International Airport Ltd,AIA,0.0285%
CI Financial Corp,CIX,0.0285%
Suez SA,SEV,0.0285%
Remy Cointreau SA,RCO,0.0284%
ASM International NV,ASM,0.0284%
TAG Immobilien AG,TEG,0.0284%
Genting Singapore PLC,G13,0.0284%
Henderson Land Development Co Ltd,12,0.0283%
Nippon Kayaku Co Ltd,4272,0.0283%
Shima Seiki Mfg. Ltd,6222,0.0283%
Kyushu Railway Co,9142,0.0283%
Start Today Co Ltd,3092,0.0282%
Stars Group Inc,TSGI,0.0282%
Cellnex Telecom SA,CLNX,0.0282%
Chocoladefabriken Lindt & Spruengli AG,LISP,0.0282%
Schibsted ASA,SCHA,0.0282%
G4S PLC,GFS,0.0282%
Marui Group Co Ltd,8252,0.0282%
Recordati Industria Chimica e Farmaceutica SpA,REC,0.0282%
Bellway PLC,BWY,0.0281%
Downer EDI Ltd,DOW,0.0281%
Fisher & Paykel Healthcare Corporation Ltd,FPH,0.028%
Toppan Printing Co Ltd,7911,0.028%
Nagoya Railroad Co Ltd,9048,0.028%
Lion Corp,4912,0.028%
alstria office REIT AG,AOX,0.028%
Jtekt Corp,6473,0.028%
Kinross Gold Corp,K,0.0279%
Tokyo Century Corp,8439,0.0278%
S-Oil Corp,010950,0.0278%
Okuma Corp,6103,0.0277%
ARC Resources Ltd,ARX,0.0277%
Raiffeisen Bank International AG,RBI,0.0277%
Quebecor Inc,QBR.B,0.0277%
Lagardere SCA,MMB,0.0276%
Whitecap Resources Inc,WCP,0.0276%
Nihon M&A Center Inc,2127,0.0276%
Healthscope Ltd,HSO,0.0275%
Admiral Group PLC,ADM,0.0274%
Toho Gas Co Ltd,9533,0.0274%
Iluka Resources Ltd,ILU,0.0274%
Kangwon Land Inc,035250,0.0274%
NOK Corp,7240,0.0273%
Algonquin Power & Utilities Corp,AQN,0.0273%
Hankook Tire Co Ltd,161390,0.0273%
Chartwell Retirement Residences,CSH.UN,0.0273%
Derichebourg SA,DBG,0.0272%
Kesko Oyj,KESKOB,0.0272%
Iliad SA,ILD,0.0272%
GS Holdings Corp,078930,0.0272%
Mitsui OSK Lines Ltd,9104,0.0271%
Amorepacific Group,002790,0.0271%
Oesterreichische Post AG,POST,0.0271%
Ingenico Group SA,ING,0.0271%
Cameco Corp,CCO,0.027%
Ube Industries Ltd,4208,0.0269%
Konica Minolta Inc,4902,0.0269%
Amada Holdings Co Ltd,6113,0.0268%
TechnoPro Holdings Inc,6028,0.0268%
Samsung Biologics Co Ltd,207940,0.0268%
Nexon Co Ltd,3659,0.0268%
Korea Zinc Inc,010130,0.0267%
Wacoal Holdings Corp,3591,0.0267%
Eurofins Scientific SE,ERF,0.0267%
Casio Computer Co Ltd,6952,0.0267%
Trend Micro Inc,4704,0.0266%
Renesas Electronics Corp,6723,0.0266%
Galapagos NV,GLPG,0.0266%
Tingyi Cayman Islands Holding Corp,322,0.0265%
UBM PLC,UBM,0.0265%
Unipol Gruppo SpA,UNI,0.0265%
Ansell Ltd,ANN,0.0265%
H&R Real Estate Investment Trust,HR.UN,0.0264%
John Wood Group PLC,WG.,0.0264%
DB Insurance Co Ltd,005830,0.0264%
Clariant AG,CLN,0.0264%
Daelim Industrial Co Ltd,000210,0.0263%
Kaken Pharmaceutical Co Ltd,4521,0.0263%
Skylark Co Ltd,3197,0.0263%
Allreal Holding AG,ALLN,0.0263%
Hyundai Heavy Industries Co Ltd,009540,0.0263%
Royal Unibrew A/S,RBREW,0.0263%
Miura Co Ltd,6005,0.0262%
Flughafen Zuerich AG,FHZN,0.0262%
Rohto Pharmaceutical Co Ltd,4527,0.0262%
Storebrand ASA,STB,0.0262%
Husky Energy Inc,HSE,0.0261%
Subsea 7 SA,SUBC,0.0261%
Singapore Airlines Ltd,C6L,0.0261%
Semiconductor Manufacturing International Corp,981,0.0261%
Hyundai Heavy Industries Holdings Co Ltd,267250,0.0261%
Suntec Real Estate Investment Trust,T82U,0.0261%
Sugi Holdings Co Ltd,7649,0.026%
Air Water Inc,4088,0.026%
Parex Resources Inc,PXT,0.026%
Yamada Denki Co Ltd,9831,0.026%
Valiant Holding AG,VATN,0.026%
Gibson Energy Inc,GEI,0.0259%
Kyushu Financial Group Inc,7180,0.0259%
Gunma Bank Ltd,8334,0.0259%
Daicel Corp,4202,0.0259%
K'S Holdings Corp,8282,0.0259%
Hokuhoku Financial Group Inc,8377,0.0258%
The Swatch Group AG,UHR,0.0258%
PSP Swiss Property AG,PSPN,0.0258%
Leonardo SpA,LDO,0.0258%
Dream Global REIT,DRG.UN,0.0258%
Bolsas y Mercados Espanoles SHMSF SA,BME,0.0258%
Singapore Technologies Engineering Ltd,S63,0.0257%
Investec PLC,INVP,0.0257%
Parkland Fuel Corp,PKI,0.0257%
Sharp Corp,6753,0.0256%
Immofinanz AG,IIA,0.0256%
Metso Oyj,METSO,0.0256%
Schroders PLC,SDR,0.0256%
CNP Assurances SA,CNP,0.0256%
Chugoku Bank Ltd,8382,0.0256%
Mitsubishi Tanabe Pharma Corp,4508,0.0255%
Sotetsu Holdings Inc,9003,0.0255%
Hotel Shilla Co Ltd,008770,0.0254%
Jeronimo Martins SGPS SA,JMT,0.0254%
Sony Financial Holdings Inc,8729,0.0254%
Norma Group SE,NOEJ,0.0254%
TLG Immobilien AG,TLG,0.0254%
Seven Bank Ltd,8410,0.0254%
Meggitt PLC,MGGT,0.0253%
Nichirei Corp,2871,0.0253%
Cofinimmo SA,COFB,0.0253%
City Developments Ltd,C09,0.0252%
Teijin Ltd,3401,0.0252%
Fonciere des Regions SA,FDR,0.0252%
Park24 Co Ltd,4666,0.0252%
S1 Corp,012750,0.0251%
Gemalto NV,GTO,0.0251%
Asics Corp,7936,0.0251%
DKSH Holding AG,DKSH,0.0251%
Enbridge Income Fund Holdings Inc,ENF,0.0251%
Swedish Orphan Biovitrum AB (publ),SOBI,0.0251%
Ascendas Real Estate Investment Trust,A17U,0.0249%
Nishi-Nippon Railroad Co Ltd,9031,0.0249%
Leoni AG,LEO,0.0247%
Mizrahi Tefahot Bank Ltd,MZTF,0.0247%
Canadian Western Bank,CWB,0.0247%
Mirae Asset Daewoo Co Ltd,006800,0.0247%
Compagnie Plastic Omnium SA,POM,0.0247%
Empire Company Ltd,EMP.A,0.0246%
Tokyu Fudosan Holdings Corp,3289,0.0246%
easyJet plc,EZJ,0.0246%
TMX Group Ltd,X,0.0246%
Shopping Centres Australasia Property Group Re Ltd,SCP,0.0246%
Viscofan SA,VIS,0.0245%
Nexen Tire Corp,002350,0.0245%
Hyundai Glovis Co Ltd,086280,0.0245%
Fielmann AG,FIE,0.0245%
Davide Campari Milano SpA,CPR,0.0245%
Mobimo Holding AG,MOBN,0.0244%
CyberAgent Inc,4751,0.0244%
Ulvac Inc,6728,0.0244%
Asm Pacific Technology Ltd,522,0.0243%
Sumitomo Dainippon Pharma Co Ltd,4506,0.0243%
AltaGas Ltd,ALA,0.0243%
Aareal Bank AG,ARL,0.0243%
Nankai Electric Railway Co Ltd,9044,0.0243%
William Demant Holding A/S,WDH,0.0243%
VAT Group AG,VACN,0.0242%
Canadian Apartment Properties Real Estate Investment Trust,CAR.UN,0.0241%
Eutelsat Communications SA,ETL,0.0241%
Don Quijote Holdings Co Ltd,7532,0.0241%
Konecranes Abp,KCR,0.0241%
Electric Power Development Co Ltd,9513,0.024%
Wilmar International Ltd,F34,0.024%
Northland Power Inc,NPI,0.024%
Andritz AG,ANDR,0.024%
Macquarie Atlas Roads Group,MQA,0.024%
Comsys Holdings Corp,1721,0.024%
Hopewell Holdings Ltd,54,0.024%
Iyo Bank Ltd,8385,0.024%
Artis Real Estate Investment Trust,AX.UN,0.024%
Capital Power Corp,CPX,0.0239%
OC Oerlikon Corporation AG Pfaeffikon,OERL,0.0239%
Taiyo Yuden Co Ltd,6976,0.0239%
Daifuku Co Ltd,6383,0.0239%
AIB Group plc,A5G,0.0238%
Fukuoka Financial Group Inc,8354,0.0238%
GS Yuasa Corp,6674,0.0238%
Israel Chemicals Ltd,ICL,0.0238%
Allied Properties Real Estate Investment Trust,AP.UN,0.0238%
ALS Ltd,ALQ,0.0238%
Kawasaki Heavy Industries Ltd,7012,0.0238%
Elekta AB (publ),EKTA.B,0.0237%
Vitasoy International Holdings Ltd,345,0.0237%
Amer Sports Oyj,AMEAS,0.0237%
Toyoda Gosei Co Ltd,7282,0.0237%
Yahoo Japan Corp,4689,0.0237%
Skycity Entertainment Group Ltd,SKC,0.0236%
Tecan Group AG,TECN,0.0236%
Daido Steel Co Ltd,5471,0.0236%
NTN Corp,6472,0.0236%
Wheelock and Co Ltd,20,0.0236%
Cerved Information Solutions SpA,CERV,0.0235%
Granite Real Estate Investment Trust,GRT.UN,0.0235%
Charter Hall Group,CHC,0.0235%
H Lundbeck A/S,LUN,0.0235%
Keikyu Corp,9006,0.0235%
Ezaki Glico Co Ltd,2206,0.0235%
LI & Fung Ltd,494,0.0235%
Daiichikosho Co Ltd,7458,0.0234%
Huhtamaki Oyj,HUH1V,0.0233%
Comfortdelgro Corporation Ltd,C52,0.0233%
Capitaland Mall Trust,C38U,0.0233%
Hiroshima Bank Ltd,8379,0.0233%
Cancom SE,COK,0.0233%
Sun Art Retail Group Ltd,6808,0.0232%
Antofagasta PLC,ANTO,0.0232%
Glanbia PLC,GL9i,0.0232%
Goodman Property Trust,GMT,0.0232%
REA Group Ltd,REA,0.0232%
Ritchie Bros. Auctioneers Inc,RBA,0.0232%
NH Investment & Securities Co Ltd,005940,0.0231%
Imerys SA,NK,0.0231%
Auto Trader Group PLC,AUTO,0.0231%
Merlin Properties SOCIMI SA,MRL,0.0231%
Chugoku Electric Power Co Inc,9504,0.023%
1&1 Drillisch AG,DRI,0.023%
Mitsubishi UFJ Lease & Finance Co Ltd,8593,0.023%
Welcia Holdings Co Ltd,3141,0.023%
George Weston Ltd,WN,0.023%
Nomura Research Institute Ltd,4307,0.023%
Poste Italiane SpA,PST,0.023%
Seibu Holdings Inc,9024,0.0229%
Kyowa Exeo Corp,1951,0.0229%
DuluxGroup Ltd,DLX,0.0229%
Hochtief AG,HOT,0.0229%
Philips Lighting NV,LIGHT,0.0228%
JSR Corp,4185,0.0228%
Jardine Cycle & Carriage Ltd,C07,0.0228%
Nagase & Co Ltd,8012,0.0228%
GAM Holding AG,GAM,0.0228%
Sundrug Co Ltd,9989,0.0228%
Eurocommercial Properties NV,ECMPA,0.0228%
SK Telecom Co Ltd,017670,0.0227%
Sanwa Holdings Corp,5929,0.0227%
BBA Aviation PLC,BBA,0.0227%
Korea Investment Holdings Co Ltd,071050,0.0227%
Com Hem Holding AB,COMH,0.0227%
Descartes Systems Group Inc,DSG,0.0226%
Star Entertainment Group Ltd,SGR,0.0226%
Bic Camera Inc,3048,0.0226%
Nomura Real Estate Holdings Inc,3231,0.0226%
Qantas Airways Ltd,QAN,0.0226%
Frutarom Industries Ltd,FRUT,0.0226%
Mabuchi Motor Co Ltd,6592,0.0225%
Konami Holdings Corp,9766,0.0225%
Tokyo Tatemono Co Ltd,8804,0.0225%
SmartCentres Real Estate Investment Trust,SRU.UN,0.0225%
Isetan Mitsukoshi Holdings Ltd,3099,0.0225%
Amundi SA,AMUN,0.0225%
Telefonica Deutschland Holding AG,O2D,0.0224%
Applus Services SA,APPS,0.0224%
Juventus FC SpA,JUVE,0.0224%
SillaJen Inc,215600,0.0224%
Carsales.Com Ltd,CAR,0.0224%
Alten SA,ATE,0.0223%
Axel Springer SE,SPR,0.0223%
Vtech Holdings Ltd,303,0.0223%
Indivior PLC,INDV,0.0223%
Sunrise Communications Group AG,SRCG,0.0223%
Distribuidora Internacional de Alimentacion SA,DIA,0.0222%
PALTAC Corp,8283,0.0222%
Sohgo Security Services Co Ltd,2331,0.0222%
Sega Sammy Holdings Inc,6460,0.0222%
SBM Offshore NV,SBMO,0.0222%
Sopra Steria Group SA,SOP,0.0222%
Thule Group AB,THULE,0.0222%
Travis Perkins PLC,TPK,0.0221%
Crown Resorts Ltd,CWN,0.0221%
Sumitomo Forestry Co Ltd,1911,0.022%
Corbion NV,CRBN,0.022%
Hachijuni Bank Ltd,8359,0.022%
Spectris PLC,SXS,0.022%
Furukawa Electric Co Ltd,5801,0.022%
IOOF Holdings Ltd,IFL,0.022%
Amano Corp,6436,0.022%
Tullow Oil PLC,TLW,0.022%
NIB Holdings Ltd,NHF,0.0219%
Sankyu Inc,9065,0.0219%
RPC Group PLC,RPC,0.0219%
Kerry Properties Ltd,683,0.0218%
Icade SA,ICAD,0.0218%
Nippon Gas Co Ltd,8174,0.0218%
Koninklijke Vopak NV,VPK,0.0218%
Laurentian Bank of Canada,LB,0.0218%
Castellum AB,CAST,0.0217%
Ocado Group PLC,OCDO,0.0216%
Derwent London PLC,DLN,0.0216%
Hydro One Ltd,H,0.0216%
Kyudenko Corp,1959,0.0216%
Suntory Beverage & Food Ltd,2587,0.0216%
Banco Comercial Portugues SA,BCP,0.0216%
77 Bank Ltd,8341,0.0216%
CA Immobilien Anlagen AG,CAI,0.0215%
Intermediate Capital Group PLC,ICP,0.0215%
Flsmidth & Co A/S,FLS,0.0215%
Takara Holdings Inc,2531,0.0215%
Pirelli & C SpA,PIRC,0.0214%
Persol Holdings Co Ltd,2181,0.0214%
Beazley PLC,BEZ,0.0214%
CJ CheilJedang Corp,097950,0.0214%
DGB Financial Group,139130,0.0214%
SSAB AB,SSAB.B,0.0213%
Nishi-Nippon Financial Holdings Inc,7189,0.0213%
Siemens Gamesa Renewable Energy SA,SGRE,0.0213%
Contact Energy Ltd,CEN,0.0213%
NEX Group PLC,NXG,0.0213%
Tieto Oyj,TIE1V,0.0213%
Orient Overseas (International) Ltd,316,0.0212%
Phoenix Group Holdings,PHNX,0.0212%
Hanwha Corp,000880,0.0212%
Morinaga & Co Ltd,2201,0.0212%
Hexpol AB,HPOL.B,0.0212%
Mapfre SA,MAP,0.0212%
Italgas SpA,IG,0.0211%
Fortune Real Estate Investment Trust,778,0.0211%
Penta-Ocean Construction Co Ltd,1893,0.0211%
Bechtle AG,BC8,0.0211%
Hyundai Marine & Fire Insurance Co Ltd,001450,0.021%
Tokai Tokyo Financial Holdings Inc,8616,0.021%
Toagosei Co Ltd,4045,0.021%
Inchcape PLC,INCH,0.021%
Groep Brussel Lambert NV,GBLB,0.0209%
Yokohama Rubber Co Ltd,5101,0.0209%
IG Group Holdings PLC,IGG,0.0209%
Aurubis AG,NDA,0.0209%
Pan American Silver Corp,PAAS,0.0209%
IMI PLC,IMI,0.0208%
Nemetschek SE,NEM,0.0208%
Kewpie Corp,2809,0.0208%
Valmet Oyj,VALMT,0.0208%
Denka Co Ltd,4061,0.0207%
Orion Oyj,ORNBV,0.0207%
AusNet Services Ltd,AST,0.0207%
Sumitomo Osaka Cement Co Ltd,5232,0.0207%
Shinsegae Inc,004170,0.0207%
WorleyParsons Ltd,WOR,0.0207%
Warehouses de Pauw Comm VA,WDP,0.0207%
Howden Joinery Group PLC,HWDN,0.0207%
Link Administration Holdings Ltd,LNK,0.0207%
Azbil Corp,6845,0.0207%
Aperam SA,APAM,0.0206%
SSP Group PLC,SSPG,0.0206%
Grand City Properties SA,GYC,0.0206%
CapitaLand Commercial Trust,C61U,0.0206%
SCSK Corp,9719,0.0205%
CJ Corp,001040,0.0205%
Cts Eventim AG & Co KgaA,EVD,0.0205%
Husqvarna AB,HUSQ.B,0.0205%
Zensho Holdings Co Ltd,7550,0.0205%
Power Financial Corp,PWF,0.0204%
LG Uplus Corp,032640,0.0204%
HELLA GmbH & Co KgaA,HLE,0.0204%
JCDecaux SA,DEC,0.0203%
Meridian Energy Ltd,MEL,0.0203%
Man Group PLC,EMG,0.0203%
Loomis AB,LOOM.B,0.0203%
ConvaTec Group PLC,CTEC,0.0203%
NMC Health PLC,NMC,0.0202%
MorphoSys AG,MOR,0.0202%
Investa Office Fund,IOF,0.0202%
CIMIC Group Ltd,CIM,0.0202%
Metcash Ltd,MTS,0.0201%
Fraport AG Frankfurt Airport Services Worldwide,FRA,0.0201%
Kamigumi Co Ltd,9364,0.0201%
Qube Holdings Ltd,QUB,0.0201%
Acom Co Ltd,8572,0.0201%
Chiba Bank Ltd,8331,0.0201%
Gerresheimer AG,GXI,0.02%
Pola Orbis Holdings Inc,4927,0.02%
Hitachi High-Technologies Corp,8036,0.02%
Aker BP ASA,AKERBP,0.02%
Citizen Watch Co Ltd,7762,0.02%
Lotte Shopping Co Ltd,023530,0.02%
Taiyo Nippon Sanso Corp,4091,0.02%
Kawasaki Kisen Kaisha Ltd,9107,0.02%
Pennon Group PLC,PNN,0.0199%
SFS Group AG,SFSN,0.0199%
OSG Corp,6136,0.0199%
Celltrion HealthCare Co Ltd,091990,0.0199%
Tryg A/S,TRYG,0.0199%
Deutsche Euroshop AG,DEQ,0.0199%
Rotork PLC,ROR,0.0199%
Samsung Engineering Co Ltd,028050,0.0198%
Mitsubishi Logistics Corp,9301,0.0198%
Grenke AG,GLJ,0.0198%
Canopy Growth Corp,WEED,0.0198%
Korea Electric Power Corp,015760,0.0197%
NHK Spring Co Ltd,5991,0.0197%
Stantec Inc,STN,0.0197%
Medy Tox Inc,086900,0.0197%
Premium Brands Holdings Corp,PBH,0.0197%
Jungheinrich AG,JUN3,0.0197%
Cobham PLC,COB,0.0197%
Nexity SA,NXI,0.0196%
Hulic Co Ltd,3003,0.0196%
Mediaset Espana Comunicacion SA,TL5,0.0196%
Ablynx NV,ABLX,0.0196%
Interpump Group SpA,IP,0.0196%
MatsumotoKiyoshi Holdings Co Ltd,3088,0.0196%
Venture Corporation Ltd,V03,0.0195%
China Harmony New Energy Auto Holding Ltd,3836,0.0195%
Cargotec Oyj,CGCBV,0.0195%
JAFCO Co Ltd,8595,0.0195%
Hitachi Chemical Co Ltd,4217,0.0195%
KCC Corp,002380,0.0195%
Perpetual Ltd,PPT,0.0195%
TFI International Inc,TFII,0.0194%
Metsa Board Oyj,METSB,0.0194%
Adelaide Brighton Ltd,ABC,0.0194%
