VB: Vanguard Small Cap ETF
Inception Date: 2004-01-30
Fund Holdings as of: 2018-05-02
Total Assets Under Management (in thousands):	21796730
Shares Outstanding: 147465000
Expense Ratio: 0.05%
Tracks This Index: CRSP US Small Cap Index
ETFdb.com Category: Small Cap Growth Equities
Issuer: Vanguard
Structure: ETF
ETF Home Page: http://etfdb.com/etf/VB


Holding,Symbol,Weighting
Nabors Industries Ltd,NBR,0.065%
Edgewell Personal Care Co,EPC,0.0648%
Supernus Pharmaceuticals Inc,SUPN,0.0646%
Portola Pharmaceuticals Inc,PTLA,0.0646%
BofI Holding Inc,BOFI,0.0646%
Washington Real Estate Investment Trust,WRE,0.0645%
Hope Bancorp Inc,HOPE,0.0643%
Tegna Inc,TGNA,0.0642%
United Natural Foods Inc,UNFI,0.0641%
International Bancshares Corp,IBOC,0.064%
Brixmor Property Group Inc,BRX,0.0636%
Exponent Inc,EXPO,0.0634%
Avaya Holdings Corp,AVYA,0.0634%
Platform Specialty Products Corp,PAH,0.0633%
Netscout Systems Inc,NTCT,0.0631%
Red Rock Resorts Inc,RRR,0.063%
DiamondRock Hospitality Co,DRH,0.063%
Cooper-Standard Holdings Inc,CPS,0.0629%
Ormat Technologies Inc,ORA,0.0629%
PS Business Parks Inc,PSB,0.0628%
CNX Resources Corp,CNX,0.0627%
Pegasystems Inc,PEGA,0.0627%
Xenia Hotels & Resorts Inc,XHR,0.0625%
Cleveland-Cliffs Inc,CLF,0.0624%
Liberty Expedia Holdings Inc,LEXEA,0.0623%
TriNet Group Inc,TNET,0.0622%
Granite Construction Inc,GVA,0.062%
Apollo Commercial Real Estate Finance Inc,ARI,0.062%
Viavi Solutions Inc,VIAV,0.0619%
Plantronics Inc,PLT,0.0618%
Itron Inc,ITRI,0.0616%
Brinker International Inc,EAT,0.0616%
Convergys Corp,CVG,0.0615%
Lions Gate Entertainment Corp,LGF.B,0.0613%
Gardner Denver Holdings Inc,GDI,0.0612%
First Merchants Corp,FRME,0.0612%
PriceSmart Inc,PSMT,0.0612%
Emergent BioSolutions Inc,EBS,0.061%
Weight Watchers International Inc,WTW,0.061%
Silgan Holdings Inc,SLGN,0.0609%
Allegiant Travel Co,ALGT,0.0607%
Cheesecake Factory Inc,CAKE,0.0606%
Moelis & Co,MC,0.0605%
Childrens Place Inc,PLCE,0.0605%
FTI Consulting Inc,FCN,0.0605%
Sally Beauty Holdings Inc,SBH,0.0605%
Allscripts Healthcare Solutions Inc,MDRX,0.0605%
Renasant Corp,RNST,0.0604%
DDR Corp,DDR,0.0603%
Magellan Health Inc,MGLN,0.0602%
Insmed Inc,INSM,0.0601%
Sinclair Broadcast Group Inc,SBGI,0.0598%
Builders FirstSource Inc,BLDR,0.0598%
Urban Edge Properties,UE,0.0598%
LHC Group Inc,LHCG,0.0597%
Murphy Usa Inc,MUSA,0.0597%
Clovis Oncology Inc,CLVS,0.0597%
Oceaneering International Inc,OII,0.0595%
TreeHouse Foods Inc,THS,0.0594%
Meredith Corp,MDP,0.0593%
Esterline Technologies Corp,ESL,0.0593%
American States Water Co,AWR,0.0592%
El Paso Electric Co,EE,0.0592%
TripAdvisor Inc,TRIP,0.0591%
Oil States International Inc,OIS,0.0591%
Tempur Sealy International Inc,TPX,0.0589%
MGE Energy Inc,MGEE,0.0589%
Puma Biotechnology Inc,PBYI,0.0587%
Wright Medical Group NV,WMGI,0.0586%
Independent Bank Corp,INDB,0.0584%
Watts Water Technologies Inc,WTS,0.0583%
Quality Care Properties Inc,QCP,0.0582%
Michaels Companies Inc,MIK,0.0582%
Sanmina Corp,SANM,0.0582%
Trustmark Corp,TRMK,0.0582%
Global Blood Therapeutics Inc,GBT,0.0581%
Santander Consumer USA Holdings Inc,SC,0.058%
Arena Pharmaceuticals Inc,ARNA,0.0579%
Cogent Communications Holdings Inc,CCOI,0.0579%
Bloomin' Brands Inc,BLMN,0.0576%
Terreno Realty Corp,TRNO,0.0575%
LifePoint Health Inc,LPNT,0.0575%
Select Medical Holdings Corp,SEM,0.057%
LendingTree Inc,TREE,0.057%
ABM Industries Inc,ABM,0.0569%
Rogers Corp,ROG,0.0568%
Enstar Group Ltd,ESGR,0.0568%
Acadia Realty Trust,AKR,0.0566%
Vector Group Ltd,VGR,0.0566%
Hawaiian Holdings Inc,HA,0.0564%
Aerie Pharmaceuticals Inc,AERI,0.0563%
Myriad Genetics Inc,MYGN,0.0562%
JELD-WEN Holding Inc,JELD,0.0561%
J & J Snack Foods Corp,JJSF,0.0561%
Towne Bank,TOWN,0.0559%
Power Integrations Inc,POWI,0.0558%
Medicines Co,MDCO,0.0556%
Boston Beer Company Inc,SAM,0.0555%
SemGroup Corp,SEMG,0.0555%
Acxiom Corp,ACXM,0.0554%
Groupon Inc,GRPN,0.0554%
Tupperware Brands Corp,TUP,0.0552%
Plexus Corp,PLXS,0.0552%
Tanger Factory Outlet Centers Inc,SKT,0.0551%
Eagle Bancorp Inc,EGBN,0.0551%
TESARO Inc,TSRO,0.0551%
California Water Service Group,CWT,0.0551%
Banner Corp,BANR,0.055%
Cars.com Inc,CARS,0.0548%
GCP Applied Technologies Inc,GCP,0.0545%
Retail Opportunity Investments Corp,ROIC,0.0544%
LegacyTexas Financial Group Inc,LTXB,0.0543%
Herman Miller Inc,MLHR,0.0542%
Worthington Industries Inc,WOR,0.0537%
Amedisys Inc,AMED,0.0537%
Ameris Bancorp,ABCB,0.0537%
EchoStar Corp,SATS,0.0537%
ServisFirst Bancshares Inc,SFBS,0.0536%
Patterson Companies Inc,PDCO,0.0536%
Universal Forest Products Inc,UFPI,0.0536%
Mobile Mini Inc,MINI,0.0535%
Novocure Ltd,NVCR,0.0533%
RH,RH,0.0532%
McDermott International Inc,MDR,0.0531%
Finisar Corp,FNSR,0.0529%
WesBanco Inc,WSBC,0.0527%
Morningstar Inc,MORN,0.0526%
Argo Group International Holdings Ltd,AGII,0.0525%
Ferro Corp,FOE,0.0523%
nVent Electric PLC,NVT,0.0523%
Coupa Software Inc,COUP,0.0522%
C&J Energy Services Inc,CJ,0.0521%
Brooks Automation Inc,BRKS,0.0518%
Harsco Corp,HSC,0.0515%
Infinera Corp,INFN,0.0514%
Premier Inc,PINC,0.0513%
Invesco Mortgage Capital Inc,IVR,0.0513%
Floor & Decor Holdings Inc,FND,0.0512%
Innospec Inc,IOSP,0.0511%
Quaker Chemical Corp,KWR,0.0511%
Virtu Financial Inc,VIRT,0.051%
Cambrex Corp,CBM,0.0509%
NxStage Medical Inc,NXTM,0.0507%
Chart Industries Inc,GTLS,0.0506%
Pinnacle Entertainment Inc,PNK,0.0506%
Horace Mann Educators Corp,HMN,0.0504%
Abercrombie & Fitch Co,ANF,0.0504%
Rite Aid Corp,RAD,0.0503%
Lexington Realty Trust,LXP,0.0503%
Covanta Holding Corp,CVA,0.0503%
Big Lots Inc,BIG,0.0503%
Northwest Natural Gas Co,NWN,0.0502%
Integer Holdings Corp,ITGR,0.0501%
Aerojet Rocketdyne Holdings Inc,AJRD,0.0501%
Schneider National Inc,SNDR,0.0501%
Otter Tail Corp,OTTR,0.0498%
Rowan Companies PLC,RDC,0.0497%
WD-40 Co,WDFC,0.0497%
Exlservice Holdings Inc,EXLS,0.0495%
Monro Inc,MNRO,0.0494%
Albany International Corp,AIN,0.0494%
Okta Inc,OKTA,0.0494%
SPX FLOW Inc,FLOW,0.0493%
Progress Software Corp,PRGS,0.0493%
Meritor Inc,MTOR,0.0492%
Navistar International Corp,NAV,0.0492%
Dorman Products Inc,DORM,0.049%
Masonite International Corp,DOOR,0.049%
Franklin Electric Co Inc,FELE,0.049%
Laredo Petroleum Inc,LPI,0.049%
Dave & Buster's Entertainment Inc,PLAY,0.049%
Ebix Inc,EBIX,0.0488%
Anixter International Inc,AXE,0.0488%
Ubiquiti Networks Inc,UBNT,0.0488%
Meritage Homes Corp,MTH,0.0486%
Shenandoah Telecommunications Co,SHEN,0.0486%
Chesapeake Lodging Trust,CHSP,0.0482%
Pitney Bowes Inc,PBI,0.048%
Spectrum Brands Holdings Inc,SPB,0.048%
Conmed Corp,CNMD,0.0479%
ACADIA Pharmaceuticals Inc,ACAD,0.0479%
WageWorks Inc,WAGE,0.0477%
MRC Global Inc,MRC,0.0476%
Chicago Bridge & Iron Company NV,CBI,0.0475%
Superior Energy Services Inc,SPN,0.0474%
Triton International Ltd,TRTN,0.0474%
Kaman Corp,KAMN,0.0472%
Capitol Federal Financial Inc,CFFN,0.047%
Brady Corp,BRC,0.0469%
American Axle & Manufacturing Holdings Inc,AXL,0.0469%
Match Group Inc,MTCH,0.0468%
Quidel Corp,QDEL,0.0466%
Arch Coal Inc,ARCH,0.0463%
Hilltop Holdings Inc,HTH,0.0463%
NETGEAR Inc,NTGR,0.0461%
Boise Cascade Co,BCC,0.0461%
Atlas Air Worldwide Holdings Inc,AAWW,0.0458%
Pattern Energy Group Inc,PEGI,0.0458%
Dril-Quip Inc,DRQ,0.0457%
Kaiser Aluminum Corp,KALU,0.0457%
Penske Automotive Group Inc,PAG,0.0453%
La Quinta Holdings Inc,LQ,0.0453%
Forward Air Corp,FWRD,0.0452%
Colony Northstar Credit Real Estate Inc,CLNC,0.0449%
Provident Financial Services Inc,PFS,0.0448%
Carrizo Oil & Gas Inc,CRZO,0.0447%
First Hawaiian Inc,FHB,0.0447%
TiVo Corp,TIVO,0.0446%
Rush Enterprises Inc,RUSHA,0.0445%
Alexander & Baldwin Inc,ALEX,0.0444%
DSW Inc,DSW,0.0444%
VICI Properties Inc,VICI,0.0444%
Mueller Water Products Inc,MWA,0.0443%
Comfort Systems USA Inc,FIX,0.0443%
Artisan Partners Asset Management Inc,APAM,0.0443%
NBT Bancorp Inc,NBTB,0.0442%
iRobot Corp,IRBT,0.0442%
Paylocity Holding Corp,PCTY,0.0441%
Hecla Mining Co,HL,0.0441%
EnPro Industries Inc,NPO,0.044%
HMS Holdings Corp,HMSY,0.0439%
Momenta Pharmaceuticals Inc,MNTA,0.0438%
Bottomline Technologies (DE) Inc,EPAY,0.0438%
Werner Enterprises Inc,WERN,0.0436%
PRA Group Inc,PRAA,0.0435%
Mueller Industries Inc,MLI,0.0435%
Northwest Bancshares Inc,NWBI,0.0435%
G-III Apparel Group Ltd,GIII,0.0435%
Gulfport Energy Corp,GPOR,0.0434%
National General Holdings Corp,NGHC,0.0434%
Prestige Brands Holdings Inc,PBH,0.0434%
Tailored Brands Inc,TLRD,0.0434%
Ambarella Inc,AMBA,0.0433%
Rambus Inc,RMBS,0.0432%
World Fuel Services Corp,INT,0.0431%
Papa John's International Inc,PZZA,0.0431%
First Bancorp,FBP,0.043%
Matthews International Corp,MATW,0.043%
World Wrestling Entertainment Inc,WWE,0.043%
QTS Realty Trust Inc,QTS,0.0429%
Greif Inc,GEF,0.0428%
Macquarie Infrastructure Corp,MIC,0.0428%
NOW Inc,DNOW,0.0427%
Walker & Dunlop Inc,WD,0.0427%
Impax Laboratories Inc,IPXL,0.0426%
Tronox Ltd,TROX,0.0426%
HNI Corp,HNI,0.0424%
First Commonwealth Financial Corp,FCF,0.0424%
Coeur Mining Inc,CDE,0.0423%
Genworth Financial Inc,GNW,0.0423%
Berkshire Hills Bancorp Inc,BHLB,0.0421%
Synaptics Inc,SYNA,0.0421%
Cubic Corp,CUB,0.0421%
Extraction Oil & Gas Inc,XOG,0.0421%
Park National Corp,PRK,0.042%
ManTech International Corp,MANT,0.0419%
Abaxis Inc,ABAX,0.0419%
B&G Foods Inc,BGS,0.0419%
Intercept Pharmaceuticals Inc,ICPT,0.0418%
Spectrum Pharmaceuticals Inc,SPPI,0.0417%
LTC Properties Inc,LTC,0.0416%
Imperva Inc,IMPV,0.0416%
Fresh Del Monte Produce Inc,FDP,0.0414%
Kraton Corp,KRA,0.0413%
Mercury Systems Inc,MRCY,0.0412%
Asbury Automotive Group Inc,ABG,0.0412%
Cloudera Inc,CLDR,0.0412%
Methode Electronics Inc,MEI,0.0411%
AAR Corp,AIR,0.0411%
CSG Systems International Inc,CSGS,0.0409%
Hub Group Inc,HUBG,0.0409%
Waddell & Reed Financial Inc,WDR,0.0408%
General Cable Corp,BGC,0.0408%
S&T Bancorp Inc,STBA,0.0408%
MaxLinear Inc,MXL,0.0407%
Tivity Health Inc,TVTY,0.0406%
Wingstop Inc,WING,0.0404%
Ensign Group Inc,ENSG,0.0403%
Mack-Cali Realty Corp,CLI,0.0403%
Stepan Co,SCL,0.0403%
AmTrust Financial Services Inc,AFSI,0.0402%
HRG Group Inc,HRG,0.0401%
Electronics for Imaging Inc,EFII,0.0401%
Varex Imaging Corp,VREX,0.0399%
Infinity Property and Casualty Corp,IPCC,0.0397%
Westamerica Bancorp,WABC,0.0397%
Boston Private Financial Holdings Inc,BPFH,0.0396%
McGrath RentCorp,MGRC,0.0396%
Cannae Holdings Inc,CNNE,0.0395%
Cotiviti Holdings Inc,COTV,0.0395%
Actuant Corp,ATU,0.0393%
La-Z-Boy Inc,LZB,0.0393%
Sun Hydraulics Corp,SNHY,0.0393%
ESCO Technologies Inc,ESE,0.0391%
Interface Inc,TILE,0.0391%
Denbury Resources Inc,DNR,0.039%
GameStop Corp,GME,0.0389%
Guess? Inc,GES,0.0388%
Navigators Group Inc,NAVG,0.0387%
Blackline Inc,BL,0.0386%
AK Steel Holding Corp,AKS,0.0386%
Raven Industries Inc,RAVN,0.0386%
Brookdale Senior Living Inc,BKD,0.0383%
Houlihan Lokey Inc,HLI,0.0383%
Dine Brands Global Inc,DIN,0.0383%
TTM Technologies Inc,TTMI,0.0382%
AnaptysBio Inc,ANAB,0.0382%
Pacira Pharmaceuticals Inc,PCRX,0.0381%
Kearny Financial Corp,KRNY,0.038%
Cal-Maine Foods Inc,CALM,0.038%
Group 1 Automotive Inc,GPI,0.038%
Pandora Media Inc,P,0.0379%
HFF Inc,HF,0.0378%
Aaon Inc,AAON,0.0375%
Trade Desk Inc,TTD,0.0374%
Benchmark Electronics Inc,BHE,0.0373%
SPX Corp,SPXC,0.0372%
USANA Health Sciences Inc,USNA,0.0372%
MDC Holdings Inc,MDC,0.0372%
Hostess Brands Inc,TWNK,0.037%
Insight Enterprises Inc,NSIT,0.0368%
Advanced Disposal Services Inc,ADSW,0.0367%
Union Bankshares Corp,UBSH,0.0367%
Global Net Lease Inc,GNL,0.0366%
Intrexon Corp,XON,0.0366%
Gentherm Inc,THRM,0.0366%
Alarm.com Holdings Inc,ALRM,0.0366%
Caleres Inc,CAL,0.0365%
Greenbrier Companies Inc,GBX,0.0363%
FGL Holdings,FG,0.0363%
Wisdom Tree Investments Inc,WETF,0.0361%
Entercom Communications Corp,ETM,0.0361%
Matson Inc,MATX,0.036%
Tennant Co,TNC,0.0359%
ACCO Brands Corp,ACCO,0.0359%
Government Properties Income Trust,GOV,0.0359%
Strayer Education Inc,STRA,0.0359%
American Assets Trust Inc,AAT,0.0357%
Immunomedics Inc,IMMU,0.0356%
Cooper Tire & Rubber Co,CTB,0.0356%
Standex International Corp,SXI,0.0354%
First Interstate BancSystem Inc,FIBK,0.0354%
MicroStrategy Inc,MSTR,0.0353%
Milacron Holdings Corp,MCRN,0.0353%
Mercury General Corp,MCY,0.0352%
Mallinckrodt Plc,MNK,0.0352%
Brookline Bancorp Inc,BRKL,0.0351%
Aimmune Therapeutics Inc,AIMT,0.0351%
RPC Inc,RES,0.035%
Herc Holdings Inc,HRI,0.035%
Radius Health Inc,RDUS,0.035%
Employers Holdings Inc,EIG,0.0349%
TriMas Corp,TRS,0.0349%
Oxford Industries Inc,OXM,0.0348%
Select Income Reit,SIR,0.0347%
Altra Industrial Motion Corp,AIMC,0.0347%
Inphi Corp,IPHI,0.0345%
MSG Networks Inc,MSGN,0.0344%
Washington Prime Group Inc,WPG,0.0344%
Lions Gate Entertainment Corp,LGF.A,0.0342%
OSI Systems Inc,OSIS,0.0342%
AeroVironment Inc,AVAV,0.0341%
Apogee Enterprises Inc,APOG,0.034%
Third Point Reinsurance Ltd,TPRE,0.034%
Office Depot Inc,ODP,0.034%
State Bank Financial Corp,STBZ,0.0339%
Redwood Trust Inc,RWT,0.0337%
Editas Medicine Inc,EDIT,0.0336%
Central Garden & Pet Co,CENTA,0.0336%
Akorn Inc,AKRX,0.0336%
Schweitzer-Mauduit International Inc,SWM,0.0336%
Universal Corp,UVV,0.0336%
Badger Meter Inc,BMI,0.0335%
Chico's FAS Inc,CHS,0.0334%
Unit Corp,UNT,0.0333%
Xperi Corp,XPER,0.0331%
Sykes Enterprises Inc,SYKE,0.033%
NRG Yield Inc,NYLD,0.0327%
Knowles Corp,KN,0.0327%
ProPetro Holding Corp,PUMP,0.0326%
Evertec Inc,EVTC,0.0326%
Wabash National Corp,WNC,0.0326%
Cardtronics PLC,CATM,0.0325%
Diplomat Pharmacy Inc,DPLO,0.0324%
Astec Industries Inc,ASTE,0.0324%
Blucora Inc,BCOR,0.0324%
A Schulman Inc,SHLM,0.0323%
Hertz Global Holdings Inc,HTZ,0.0323%
Cray Inc,CRAY,0.0323%
Diodes Inc,DIOD,0.0323%
Diamond Offshore Drilling Inc,DO,0.0321%
AZZ Inc,AZZ,0.0321%
Triumph Group Inc,TGI,0.0321%
Safety Insurance Group Inc,SAFT,0.0321%
Chegg Inc,CHGG,0.032%
Tompkins Financial Corp,TMP,0.0317%
Air Transport Services Group Inc,ATSG,0.0317%
CYS Investments Inc,CYS,0.0316%
BJ's Restaurants Inc,BJRI,0.0316%
Sleep Number Corp,SNBR,0.0316%
3D Systems Corp,DDD,0.0315%
City Holding Co,CHCO,0.0314%
Aircastle Ltd,AYR,0.0314%
Avon Products Inc,AVP,0.0314%
Encore Capital Group Inc,ECPG,0.0313%
Innoviva Inc,INVA,0.0313%
Capella Education Co,CPLA,0.0313%
Ladder Capital Corp,LADR,0.0313%
Beneficial Bancorp Inc,BNCL,0.0313%
Gannett Co Inc,GCI,0.0312%
Helix Energy Solutions Group Inc,HLX,0.0312%
Forum Energy Technologies Inc,FET,0.0309%
Noble Corporation PLC,NE,0.0309%
Acorda Therapeutics Inc,ACOR,0.0308%
Axon Enterprise Inc,AAXN,0.0307%
H&E Equipment Services Inc,HEES,0.0304%
Rayonier Advanced Materials Inc,RYAM,0.0303%
Crocs Inc,CROX,0.0303%
Continental Building Products Inc,CBPX,0.0301%
Evolent Health Inc,EVH,0.03%
OPKO Health Inc,OPK,0.03%
Primoris Services Corp,PRIM,0.0298%
American National Insurance Co,ANAT,0.0294%
GMS Inc,GMS,0.0294%
Owens & Minor Inc,OMI,0.0293%
Materion Corp,MTRN,0.0293%
Exterran Corp,EXTN,0.0293%
Analogic Corp,ALOG,0.0292%
CareTrust REIT Inc,CTRE,0.0292%
Glaukos Corp,GKOS,0.0292%
Scholastic Corp,SCHL,0.029%
Fitbit Inc,FIT,0.029%
PennyMac Mortgage Investment Trust,PMT,0.0289%
Theravance Biopharma Inc,TBPH,0.0289%
Quotient Technology Inc,QUOT,0.0287%
National Bank Holdings Corp,NBHC,0.0287%
TrueBlue Inc,TBI,0.0286%
Piper Jaffray Companies,PJC,0.0286%
Steelcase Inc,SCS,0.0284%
LendingClub Corp,LC,0.0284%
BancFirst Corp,BANF,0.0282%
United Fire Group Inc,UFCS,0.0282%
National Beverage Corp,FIZZ,0.0281%
Redfin Corp,RDFN,0.028%
Iridium Communications Inc,IRDM,0.0279%
International Speedway Corp,ISCA,0.0278%
Navigant Consulting Inc,NCI,0.0278%
NIC Inc,EGOV,0.0276%
Encore Wire Corp,WIRE,0.0276%
Syntel Inc,SYNT,0.0274%
Rapid7 Inc,RPD,0.027%
ARMOUR Residential REIT Inc,ARR,0.027%
Sonic Corp,SONC,0.0268%
MACOM Technology Solutions Holdings Inc,MTSI,0.0268%
MTS Systems Corp,MTSC,0.0266%
Knoll Inc,KNL,0.0265%
New Media Investment Group Inc,NEWM,0.0265%
Party City Holdco Inc,PRTY,0.0264%
Dillard's Inc,DDS,0.0264%
Koppers Holdings Inc,KOP,0.0262%
Fairmount Santrol Holdings Inc,FMSA,0.0261%
Lindsay Corp,LNN,0.0261%
Ramco-Gershenson Properties Trust,RPT,0.0258%
Seritage Growth Properties,SRG,0.0258%
Evoqua Water Technologies Corp,AQUA,0.0257%
Orthofix International NV,OFIX,0.0257%
Sturm Ruger & Company Inc,RGR,0.0257%
J C Penney Company Inc,JCP,0.0257%
Web.com Group Inc,WEB,0.0257%
Alder Biopharmaceuticals Inc,ALDR,0.0257%
National Vision Holdings Inc,EYE,0.0255%
Core-Mark Holding Company Inc,CORE,0.0255%
Hortonworks Inc,HDP,0.0255%
Monotype Imaging Holdings Inc,TYPE,0.0254%
Corcept Therapeutics Inc,CORT,0.0253%
Luminex Corp,LMNX,0.0253%
SeaWorld Entertainment Inc,SEAS,0.0253%
TPG RE Finance Trust Inc,TRTX,0.0252%
LivePerson Inc,LPSN,0.0251%
ScanSource Inc,SCSC,0.0251%
Diebold Nixdorf Inc,DBD,0.0251%
Americold Realty Trust,COLD,0.025%
AMC Entertainment Holdings Inc,AMC,0.025%
Cadence Bancorp,CADE,0.0249%
Kelly Services Inc,KELYA,0.0249%
SEACOR Holdings Inc,CKH,0.0249%
FARO Technologies Inc,FARO,0.0248%
Innophos Holdings Inc,IPHS,0.0248%
FormFactor Inc,FORM,0.0245%
Belmond Ltd,BEL,0.0245%
Inter Parfums Inc,IPAR,0.0245%
Newpark Resources Inc,NR,0.0244%
Shake Shack Inc,SHAK,0.0243%
Advanced Drainage Systems Inc,WMS,0.0242%
InfraREIT Inc,HIFR,0.0241%
Phibro Animal Health Corp,PAHC,0.0241%
Sangamo Therapeutics Inc,SGMO,0.0241%
Pacific Premier Bancorp Inc,PPBI,0.024%
Central Pacific Financial Corp,CPF,0.024%
Tutor Perini Corp,TPC,0.0239%
Andersons Inc,ANDE,0.0236%
Modine Manufacturing Co,MOD,0.0236%
Consolidated Communications Holdings Inc,CNSL,0.0236%
TFS Financial Corp,TFSL,0.0234%
Capstead Mortgage Corp,CMO,0.0233%
Amkor Technology Inc,AMKR,0.0233%
Frontier Communications Corp,FTR,0.0233%
MTGE Investment Corp,MTGE,0.0233%
Cohen & Steers Inc,CNS,0.0233%
Heartland Express Inc,HTLD,0.0232%
FBL Financial Group Inc,FFG,0.0232%
Alta Mesa Resources Inc,AMR,0.0232%
Acushnet Holdings Corp,GOLF,0.0232%
Omnicell Inc,OMCL,0.023%
ArcBest Corp,ARCB,0.023%
Franklin Street Properties Corp,FSP,0.023%
ANGI Homeservices Inc,ANGI,0.0229%
CONSOL Energy Inc,CEIX,0.0229%
Century Aluminum Co,CENX,0.0227%
Genesco Inc,GCO,0.0227%
Getty Realty Corp,GTY,0.0227%
GTT Communications Inc,GTT,0.0227%
Intra-Cellular Therapies Inc,ITCI,0.0227%
Vista Outdoor Inc,VSTO,0.0226%
Kindred Healthcare Inc,KND,0.0224%
Sunrun Inc,RUN,0.0223%
Coca-Cola Bottling Co Consolidated,COKE,0.0222%
Archrock Inc,AROC,0.0219%
CIRCOR International Inc,CIR,0.0219%
Manitowoc Company Inc,MTW,0.0219%
Huron Consulting Group Inc,HURN,0.0218%
Virtus Investment Partners Inc,VRTS,0.0218%
Ambac Financial Group Inc,AMBC,0.0217%
Cactus Inc,WHD,0.0217%
Summit Hotel Properties Inc,INN,0.0216%
Veeco Instruments Inc,VECO,0.0216%
Jagged Peak Energy Inc,JAG,0.0216%
AVX Corp,AVX,0.0215%
Dean Foods Co,DF,0.0215%
Tellurian Inc,TELL,0.0214%
Universal Health Realty Income Trust,UHT,0.0214%
Quality Systems Inc,QSII,0.0212%
Laureate Education Inc,LAUR,0.0211%
Repligen Corp,RGEN,0.0211%
Thermon Group Holdings Inc,THR,0.021%
Alexander's Inc,ALX,0.021%
Schnitzer Steel Industries Inc,SCHN,0.021%
Shutterstock Inc,SSTK,0.021%
Houghton Mifflin Harcourt Co,HMHC,0.0209%
Atkore International Group Inc,ATKR,0.0209%
CEVA Inc,CEVA,0.0208%
AMAG Pharmaceuticals Inc,AMAG,0.0207%
MBIA Inc,MBI,0.0206%
ADTRAN Inc,ADTN,0.0206%
TerraForm Power Inc,TERP,0.0206%
Alteryx Inc,AYX,0.0205%
Briggs & Stratton Corp,BGG,0.0205%
Griffon Corp,GFF,0.0205%
Epizyme Inc,EPZM,0.0205%
P H Glatfelter Co,GLT,0.0204%
Nelnet Inc,NNI,0.0204%
Hersha Hospitality Trust,HT,0.0204%
Aegion Corp,AEGN,0.0204%
Warrior Met Coal Inc,HCC,0.0201%
Kforce Inc,KFRC,0.02%
Super Micro Computer Inc,SMCI,0.0199%
Liberty Media Corp,FWONA,0.0199%
TrueCar Inc,TRUE,0.0198%
Keane Group Inc,FRAC,0.0197%
Flagstar Bancorp Inc,FBC,0.0196%
Granite Point Mortgage Trust Inc,GPMT,0.0194%
Wildhorse Resource Development Corp,WRD,0.0193%
Pivotal Software Inc,PVTL,0.0192%
Buckle Inc,BKE,0.0192%
Acceleron Pharma Inc,XLRN,0.0192%
Gates Industrial Corporation PLC,GTES,0.0191%
Liberty Tripadvisor Holdings Inc,LTRPA,0.0191%
CBL & Associates Properties Inc,CBL,0.0191%
Investment Technology Group Inc,ITG,0.0191%
Northfield Bancorp Inc,NFBK,0.019%
PTC Therapeutics Inc,PTCT,0.0189%
Gorman-Rupp Co,GRC,0.0189%
New Senior Investment Group Inc,SNR,0.0189%
iStar Inc,STAR,0.0188%
SailPoint Technologies Holdings Inc,SAIL,0.0188%
Fossil Group Inc,FOSL,0.0188%
Donnelley Financial Solutions Inc,DFIN,0.0188%
Quad/Graphics Inc,QUAD,0.0187%
Supervalu Inc,SVU,0.0187%
Ashford Hospitality Trust Inc,AHT,0.0186%
MyoKardia Inc,MYOK,0.0186%
HealthStream Inc,HSTM,0.0184%
Virtusa Corp,VRTU,0.0184%
Inovalon Holdings Inc,INOV,0.0184%
Pennsylvania Real Estate Investment Trust,PEI,0.0183%
Investors Real Estate Trust,IRET,0.0183%
St. Joe Co,JOE,0.0181%
American Woodmark Corp,AMWD,0.0181%
Lattice Semiconductor Corp,LSCC,0.0181%
Acacia Communications Inc,ACIA,0.0181%
Cincinnati Bell Inc,CBB,0.018%
Invacare Corp,IVC,0.0178%
CommerceHub Inc,CHUBK,0.0178%
Independent Bank Group Inc,IBTX,0.0176%
CVR Energy Inc,CVI,0.0175%
OFG Bancorp,OFG,0.0175%
Saul Centers Inc,BFS,0.0174%
Oritani Financial Corp,ORIT,0.0174%
Meridian Bioscience Inc,VIVO,0.0173%
E. W. Scripps Co,SSP,0.0173%
Quanex Building Products Corp,NX,0.0173%
Unisys Corp,UIS,0.0172%
National Western Life Group Inc,NWLI,0.0172%
TimkenSteel Corp,TMST,0.0172%
Roku Inc,ROKU,0.0171%
Genomic Health Inc,GHDX,0.0171%
Dime Community Bancshares Inc,DCOM,0.017%
American Outdoor Brands Corp,AOBC,0.017%
Yext Inc,YEXT,0.017%
Installed Building Products Inc,IBP,0.017%
Tredegar Corp,TG,0.0169%
NRG Yield Inc,NYLD.A,0.0169%
Urstadt Biddle Properties Inc,UBA,0.0169%
K12 Inc,LRN,0.0169%
Hyster-Yale Materials Handling Inc,HY,0.0168%
Marcus & Millichap Inc,MMI,0.0168%
Resolute Forest Products Inc,RFP,0.0168%
Express Inc,EXPR,0.0167%
National Healthcare Corp,NHC,0.0167%
Movado Group Inc,MOV,0.0167%
Regis Corp,RGS,0.0164%
Benefitfocus Inc,BNFT,0.0162%
American Vanguard Corp,AVD,0.0162%
Lumber Liquidators Holdings Inc,LL,0.0162%
Ethan Allen Interiors Inc,ETH,0.0162%
Esperion Therapeutics Inc,ESPR,0.0161%
Foundation Medicine Inc,FMI,0.0158%
LSC Communications Inc,LKSD,0.0158%
Maiden Holdings Ltd,MHLD,0.0158%
